Vendor,Country,Shipment Mode,Product Group,Freight Cost (USD),cost_per_kg,Line Item Value,is_delayed,delay_risk_prob,predicted_delay,risk_category
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Ethiopia,Air,HRDT,7303.25,5.054152249134948,107514.0,False,0.0032719592561646768,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,44347.71,8.769568914376112,160954.0,False,0.0037151205742165863,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,7080.0,False,0.02332983876099229,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,557.6,False,0.009904600963156004,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,19882.25,7.924372259864488,79810.0,False,0.0037114143520491053,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,22433.91,8.849668639053254,80730.0,False,0.003384353162989825,0,Low
BIOLYTICAL LABORATORIES INC.,Zimbabwe,Air,HRDT,0.0,0.0,12706.65,False,0.0019452240324539574,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,2653.27,4.566729776247849,17400.0,False,0.0049544849554039455,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,20410.0,False,0.012907239879752758,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,733.2,False,0.00505214258048272,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,424.08,False,0.003034625609733985,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,540.4,False,0.009920050228454047,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,22451.67,13.030568775391757,460080.0,False,0.008816953002815967,0,Low
INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,Namibia,Air,HRDT,963.34,321.11333333333334,225.0,False,0.000860741091619559,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Guyana,Air,HRDT,692.38,24.727857142857143,2700.0,False,0.00681838658666468,0,Low
"Trinity Biotech, Plc",Namibia,Air,HRDT,1003.52,45.61454545454546,2176.0,False,0.0003872244946650788,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,9809.7,4.402917414721724,21600.0,False,0.003320268732563626,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,7805.0,False,0.0040307450647395415,0,Low
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,Air,ARV,7933.38,3.83811320754717,1260000.0,False,0.002737090628391481,0,Low
"Orgenics, Ltd",Haiti,Air,HRDT,3241.06,8.484450261780104,117600.0,False,0.004694459006692149,0,Low
Aurobindo Pharma Limited,Haiti,Air,ARV,1903.54,10.179358288770054,10500.0,False,0.0007943159859126318,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,25052.69,9.436041431261769,648000.0,False,0.00736357997929379,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,3359.84,False,0.03230659213806749,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,24583.3,False,0.036629919285438184,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,3390.85,False,0.007736487306938934,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,36582.0,False,0.02151990995312901,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,19062.0,False,0.008052185601928774,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,16307.2,False,0.023425370017433538,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,371.0,False,0.0072580961300073065,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2920.0,False,0.01880852032003715,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,4035.2,False,0.01435523246187051,0,Low
BRISTOL-MYERS SQUIBB,Uganda,Air,ARV,428.91,0.14297,1100.4,False,0.00013969043156699808,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,160900.0,False,0.016218766894734032,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,2265.9,False,0.004140734219137298,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,15150.0,False,0.0036669859352930602,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,853.88,1.1875938803894297,71344.0,False,0.004988386005593922,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,1440.0,False,0.01947235365466259,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,43.2,False,0.009418261242605783,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,43.2,False,0.010163968838688399,0,Low
"Orgenics, Ltd",Guyana,Air,HRDT,1859.79,14.306076923076922,38250.0,False,0.05372250603955286,0,Moderate
"Orgenics, Ltd",Guyana,Air,HRDT,1205.7,13.858620689655172,24840.0,False,0.05687201509888485,0,Moderate
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,300.2,False,0.005782744899739622,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,1332.43,19.31057971014493,3000.3,False,0.0026827225254381993,0,Low
"Trinity Biotech, Plc",Kenya,Air,HRDT,12561.4,6280.7,160.0,False,0.00020707504895092966,0,Low
"Trinity Biotech, Plc",Kenya,Air,HRDT,275.0,0.055055055055055056,159840.0,False,0.0019350858722230909,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Nigeria,Air,ARV,3777.93,12.22631067961165,83844.0,False,0.002952367585683772,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,ARV,30661.5,9.036693191865606,317528.28,False,0.003786560768377154,0,Low
BIO-RAD LABORATORIES (FRANCE),C̫te d'Ivoire,Air,HRDT,8114.11,7.562078285181733,110000.0,True,0.19132874810578507,1,Elevated
"Orgenics, Ltd",Namibia,Air,HRDT,2008.54,10.300205128205128,56000.0,False,0.0067318970740123775,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,4111.71,137.057,1950.0,False,0.0011363914886601467,0,Low
BIO-RAD LABORATORIES (FRANCE),C̫te d'Ivoire,Air,HRDT,4318.21,27.330443037974685,15400.0,False,0.1763182496780472,1,Elevated
CIPLA LIMITED,Namibia,Air,ARV,1484.75,5.915338645418327,3800.0,False,0.0016152743460965827,0,Low
BRISTOL-MYERS SQUIBB,Vietnam,Air,ARV,0.0,0.0,840.0,False,0.0005213286666059047,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,438.0,False,0.0048063533205110745,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1475.2,False,0.010321099343542016,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,5962.58,10.10606779661017,144000.0,False,0.0088969356274095,0,Low
ABBOTT LABORATORIES (PUERTO RICO),Guyana,Air,ARV,314.0,0.533106960950764,224625.27,False,0.003233994707825916,0,Low
BIO-RAD LABORATORIES (FRANCE),C̫te d'Ivoire,Air,HRDT,1845.74,17.249906542056074,7535.0,False,0.19681573235029137,1,Elevated
"Trinity Biotech, Plc",Haiti,Air,HRDT,854.34,29.46,7875.0,False,0.0005791778539748643,0,Low
"GILEAD SCIENCES IRELAND, INC.",Vietnam,Air,ARV,7682.69,125.94573770491803,17000.0,False,0.0019738409531551452,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,152250.0,False,0.003300654542786438,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,338000.0,False,0.00367640266146313,0,Low
Aurobindo Pharma Limited,Nigeria,Air,ARV,0.0,0.0,1809.6,False,0.001990419277294317,0,Low
Aurobindo Pharma Limited,Nigeria,Air,ARV,0.0,0.0,2041.2,False,0.00197892226384656,0,Low
Aurobindo Pharma Limited,Zambia,Air,ARV,3850.8,12.186075949367089,19071.3,False,0.0019670981545415766,0,Low
Aurobindo Pharma Limited,Zambia,Air,ARV,14364.29,4.465119676717439,432009.2,False,0.0063442972260822,0,Low
Aurobindo Pharma Limited,Nigeria,Air,ARV,0.0,0.0,16906.8,False,0.0033824485347531408,0,Low
Aurobindo Pharma Limited,Nigeria,Air,ARV,0.0,0.0,356.9,False,0.001692823141577309,0,Low
Aurobindo Pharma Limited,Zambia,Air,ARV,49824.57,4.4569791573486,1018132.0,False,0.004941847632414613,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,25124.12,6.573553113553113,5050.0,False,0.002324945606833375,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,0.0,0.0,2440.0,False,0.000985628075338152,0,Low
Orasure Technologies Inc.,Haiti,Air,HRDT,1498.02,24.967,10000.0,False,0.0004903405206802828,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,21150.56,9.05417808219178,187500.0,False,0.0021161330309197135,0,Low
BRISTOL-MYERS SQUIBB,Zambia,Air,ARV,0.0,0.0,68952.0,False,0.0004193344544660847,0,Low
Orasure Technologies Inc.,C̫te d'Ivoire,Air,HRDT,3004.62,25.0385,20000.0,False,0.001031490715293428,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,28118.58,9.234344827586208,270000.0,False,0.02700941750797149,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,43664.71,13.328666056166055,310500.0,True,0.03201892334518156,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,22838.29,8.773834037648866,216000.0,False,0.00443285267968911,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,18045.24,6.233243523316062,277425.0,False,0.0038442773080472952,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,950.0,False,0.001990276454125938,0,Low
BRISTOL-MYERS SQUIBB,Vietnam,Air,ARV,2514.05,15.615217391304348,5600.0,False,0.0005849371851970259,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,2326.1,6.8414705882352935,16440.0,False,0.0014993989114183179,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,27791.62,8.33082134292566,200000.0,False,0.0012685198033282718,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,14505.37,9.962479395604396,100000.0,False,0.0014389510054902705,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,0.0,0.0,11250.0,False,0.003576342216619683,0,Low
Aurobindo Pharma Limited,Ethiopia,Air,ARV,6755.81,2.9144995685936155,54350.75,True,0.12481416623961636,1,Elevated
"Trinity Biotech, Plc",Guyana,Air,HRDT,6524.19,8.912827868852458,71040.0,False,0.0032275231789356614,0,Low
BRISTOL-MYERS SQUIBB,Uganda,Air,ARV,0.0,0.0,3313.8,False,0.00019421714017245028,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,3630.0,False,0.0045109894793866675,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,535.2,False,0.007954269921777795,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,443.0,False,0.0038552377786252733,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,38425.29,16.706647826086957,144000.0,False,0.0007204138288827522,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,2426.05,29.22951807228916,600.0,False,0.0026487807453387433,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,0.0,0.0,278.0,False,0.0003341021444931568,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,0.0,0.0,556.0,False,0.0003019753399488791,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,696.0,False,0.0037872828134037375,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,23808.0,False,0.003647402042111123,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,1271.1,False,0.00325567483854686,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,32.31,False,0.001065964347373503,0,Low
BRISTOL-MYERS SQUIBB,C̫te d'Ivoire,Air,ARV,0.0,0.0,3822.0,False,0.0008367311844638692,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,20635.3,6.9129983249581235,244296.0,False,0.007039989558325825,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,12770.05,14.831649245063879,239970.0,False,0.03108722758209462,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,8213.59,14.9338,255888.01,False,0.030498162509951916,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Truck,ARV,0.0,0.0,8416.0,False,0.0042341427739600495,0,Low
SUB-SAHARAN BIOMEDICAL P.L.C.,Ethiopia,Air,HRDT,0.0,0.0,62967.1,False,0.004930665160285378,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,0.0,0.0,42.0,False,0.002837485103900375,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,4113.16,9.039912087912088,143980.0,True,0.13612500947325176,1,Elevated
"Orgenics, Ltd",C̫te d'Ivoire,Air,HRDT,515.48,32.2175,5039.3,False,0.010651732942717464,0,Low
"Orgenics, Ltd",C̫te d'Ivoire,Air,HRDT,5303.05,20.796274509803922,78120.0,False,0.011211948729222349,0,Low
"Orgenics, Ltd",Uganda,Air,HRDT,2642.45,13.620876288659792,61191.5,False,0.0027987130968611215,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,563.0,False,0.016438628021701252,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,37500.0,False,0.012211661782494053,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,5260.46,38.39751824817518,13000.0,False,0.005182262854510708,0,Low
STRIDES ARCOLAB LIMITED,Vietnam,Air,ARV,2789.74,23.05570247933884,3889.76,False,0.0010902111988677755,0,Low
STRIDES ARCOLAB LIMITED,Vietnam,Air,ARV,2879.96,25.26280701754386,3720.64,False,0.0010973813194420086,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,641.04,25.641599999999997,7199.0,False,0.023068437877771856,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,0.0,0.0,1.0,False,0.008183144031997575,0,Low
"Orgenics, Ltd",Botswana,Air,HRDT,1038.39,41.5356,7199.0,False,0.024719394936288754,0,Low
SETEMA LIMITED PLC,Ethiopia,Air,HRDT,0.0,0.0,3798.09,False,0.014169738732444925,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,38.88,False,0.002240517597929982,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,3166.5,False,0.019015121373469716,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,6979.5,False,0.006766581561953254,0,Low
"Orgenics, Ltd",Haiti,Air,HRDT,2873.56,11.181167315175097,78610.0,False,0.0064454229069350255,0,Low
"Trinity Biotech, Plc",Zambia,Air,HRDT,34902.96,11.634319999999999,288000.0,False,0.00046878584302549625,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,5921.97,49.34975,24917.76,False,0.0021415882614283254,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,16190.0,False,0.01307088878503511,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Nigeria,Air,HRDT,29954.15,8.538811288483467,332505.0,False,0.001125941148714137,0,Low
BRISTOL-MYERS SQUIBB,Uganda,Air,ARV,330.0,165.0,1183.5,False,0.0001386981097488231,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,2147.61,16.778203125,10440.0,False,0.0020039192933332768,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,0.0,0.0,45.0,False,0.0015419960374714143,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,46117.09,9.38674740484429,160954.0,False,0.00410015700063697,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,360.6,False,0.00863901377458829,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,644.8,False,0.006799460118350584,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,1337.2,False,0.0055476858017328035,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,0.0,0.0,75.0,False,0.006000718406226653,0,Low
IDA FOUNDATION,C̫te d'Ivoire,Air,ACT,0.0,0.0,19500.0,False,0.0004731193398330551,0,Low
Abbott GmbH & Co. KG,Mozambique,Air,HRDT,3499.18,10.383323442136499,80000.0,False,0.0013784577541675772,0,Low
"Orgenics, Ltd",Mozambique,Air,HRDT,2648.82,8.948716216216217,71990.0,False,0.0065972568977193235,0,Low
BIO-RAD LABORATORIES (FRANCE),C̫te d'Ivoire,Air,HRDT,25080.52,26.044153686396676,65512.0,False,0.21033881605372262,1,High
MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Nigeria,Air,ARV,1727.2,3.503448275862069,297360.0,False,0.003408258297815176,0,Low
"Orgenics, Ltd",Zambia,Air,HRDT,12646.15,7.787038177339901,395945.0,False,0.008100784786919793,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,3854.23,3.691791187739464,14774.4,False,0.003655385318670301,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,2946.64,64.05739130434782,10800.0,False,0.008433663405518717,0,Low
BRISTOL-MYERS SQUIBB,Uganda,Air,ARV,378.0,189.0,917.0,False,0.00013819710029582008,0,Low
"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Ethiopia,Air,HRDT,20083.74,7.922579881656805,80730.0,False,0.003757276573538857,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,5772.0,False,0.006785897845961159,0,Low
"Trinity Biotech, Plc",Tanzania,Air,HRDT,3261.37,11.483697183098592,26848.0,False,0.0004650801111931147,0,Low
"Orgenics, Ltd",Nigeria,Air,HRDT,22775.45,14.378440656565656,420720.0,False,0.007904520741489016,0,Low
INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,Namibia,Air,HRDT,0.0,0.0,490.0,False,0.0010283225287552884,0,Low
"Trinity Biotech, Plc",Guyana,Air,HRDT,4457.29,12.555746478873239,33984.0,False,0.0032121873558348937,0,Low
"Orgenics, Ltd",Guyana,Air,HRDT,1083.36,16.9275,15336.0,False,0.05855814992785335,0,Moderate
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,2525.73,140.31833333333333,2520.0,False,0.001110230635337499,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,3345.0,False,0.0040590284262222,0,Low
"Orgenics, Ltd",Rwanda,Air,HRDT,3936.25,44.73011363636363,27020.0,False,0.010489026240726656,0,Low
BRISTOL-MYERS SQUIBB,Haiti,Air,ARV,0.0,0.0,560.0,False,0.00019596769093231062,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,2490.67,6.880303867403315,60417.0,False,0.0018933493137234891,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,3970.0,False,0.007321923136738699,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,9371.25,False,0.011226699997306596,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,15515.92,False,0.019431467967426154,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,163046.4,False,0.02300787717074367,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,56800.0,False,0.01401941601441284,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,23649.6,False,0.014417454645025295,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,4230.75,4.0408309455587395,849.6,False,0.014771190182852997,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,5970.0,False,0.03278122032155101,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,23091.36,False,0.018111203367140397,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,4314.6,False,0.02277849843121854,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,312.6,False,0.01083917964327716,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,1095.0,False,0.003321509384570269,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,125.1,False,0.004867050368002801,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,114.9,False,0.005663518683138412,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,147.0,False,0.0041106907324258155,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,4559.1,False,0.007224167866238122,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,44170.0,False,0.021382445028377668,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,43360.0,False,0.016167714715299177,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,49532.0,False,0.03328886656505788,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,7110.0,False,0.006150072840892626,0,Low
S. BUYS WHOLESALER,South Africa,Air,ARV,0.0,0.0,9888.0,False,0.0047024923757179775,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,254.88,False,0.019719871883275425,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,684.42,14.25875,7000.0,False,0.002303273526462849,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,371.1,False,0.004458519436554299,0,Low
"Orgenics, Ltd",Kenya,Air,HRDT,17974.65,8.114966139954854,600000.0,True,0.5853562066698609,1,High
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Rwanda,Air,ARV,61925.7,8.508615004122012,641753.28,False,0.00434425541949328,0,Low
"Orgenics, Ltd",Namibia,Air,HRDT,2760.11,64.18860465116279,12600.0,False,0.006517679411721491,0,Low
GLAXOSMITHKLINE EXPORT LIMITED,C̫te d'Ivoire,Air,ARV,0.0,0.0,109998.08,False,0.0013778306344911602,0,Low
CIPLA LIMITED,Vietnam,Air,ARV,10048.1,2.8882150043115837,240408.0,False,0.001627547620484191,0,Low
MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Vietnam,Air,ARV,4453.71,8.499446564885496,42588.0,False,0.001436683119003337,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,9931.49,5.4718953168044075,23142.0,False,0.002800076773981861,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,39025.0,False,0.003928730649614817,0,Low
Orasure Technologies Inc.,Botswana,Air,HRDT,597.43,199.14333333333332,350.0,False,0.0017618002655992505,0,Low
BRISTOL-MYERS SQUIBB,Vietnam,Air,ARV,0.0,0.0,840.0,False,0.0004969800195048112,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,7041.6,False,0.02052860674355664,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,678.8,False,0.0027989821950483483,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,3136.0,False,0.007003374859419227,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,328.2,False,0.014273720422268434,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,2298.0,False,0.0028148481263020565,0,Low
S. BUYS WHOLESALER,South Africa,Truck,ARV,0.0,0.0,7440.0,False,0.023425735199797487,0,Low
OMEGA DIAGNOSTICS LTD,C̫te d'Ivoire,Air,HRDT,633.73,42.248666666666665,1375.0,False,0.0017040126258342704,0,Low
Aurobindo Pharma Limited,Uganda,Air,ARV,5595.44,4.774266211604095,55880.0,False,0.002454780292494767,0,Low
Hoffmann-La Roche ltd Basel,Vietnam,Air,ARV,13981.96,258.92518518518517,32688.0,False,0.00032482558975002946,0,Low
Premier Medical Corporation Ltd.,Rwanda,Air,HRDT,5714.31,9.523850000000001,42000.0,False,0.001458296956204851,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,17928.53,103.63312138728323,20000.0,True,0.05045248806273236,0,Moderate
Abbott GmbH & Co. KG,Zambia,Air,HRDT,5157.65,0.006015776447068538,200000.0,False,2.7885297110281314e-08,0,Low
"Standard Diagnostics, Inc.",Zambia,Air,HRDT,963.73,7.192014925373134,8000.0,False,0.0010568919694163115,0,Low
"Trinity Biotech, Plc",Haiti,Air,HRDT,4702.79,60.29217948717949,17375.0,False,0.00030230260309036,0,Low
Abbott GmbH & Co. KG,Nigeria,Air,HRDT,3906.29,7.62947265625,120000.0,True,0.005725436550721051,0,Low
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,41475.0,False,0.002936444621096025,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,2923.46,12.93566371681416,82190.0,False,0.002730370807138748,0,Low
"Orgenics, Ltd",Guyana,Air,HRDT,0.0,0.0,3.0,False,0.016926643406043076,0,Low
BRISTOL-MYERS SQUIBB,C̫te d'Ivoire,Air,ARV,0.0,0.0,6548.04,False,0.001326100131969461,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,28466.06,8.52787896944278,200000.0,False,0.0012872900936833666,0,Low
"Standard Diagnostics, Inc.",Tanzania,Air,HRDT,22856.02,7.344479434447301,200000.0,False,0.0011546232724281428,0,Low
"Orgenics, Ltd",Guyana,Air,HRDT,0.0,0.0,4.42,False,0.01726410057044466,0,Low
"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",C̫te d'Ivoire,Air,HRDT,1711.86,25.17441176470588,6750.0,False,0.0015490107937776408,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,15408.0,False,0.004313848964215333,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,4792.0,False,0.0029187982120891885,0,Low
"Trinity Biotech, Plc",Rwanda,Air,HRDT,0.0,0.0,78400.0,False,0.00036134351216075475,0,Low
CIPLA LIMITED,Rwanda,Air,ARV,10500.0,2.5460717749757515,271488.0,False,0.002866045762586123,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Vietnam,Air,ARV,5866.31,11.435302144249514,164400.0,True,0.08698242393061559,1,Moderate
Aurobindo Pharma Limited,Vietnam,Air,ARV,0.0,0.0,1400.0,False,0.0015562561650619097,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,2318.0,False,0.006482104179269289,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,13960.0,False,0.003644642134256432,0,Low
"JSI R&T INSTITUTE, INC.",South Africa,Unknown,ARV,0.0,0.0,2049.0,False,0.003851969404268031,0,Low
ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Haiti,Air,ARV,910.86,29.38258064516129,1850.4,False,0.000921671014259553,0,Low
